도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,text_len
"https://map.naver.com/p/entry/place/1308006027?c=13.00,0,0,0,dh",윤이불닭발,닭발,미공개,24,리바해라,1,"별저3.5개
맵기 화끈하네요..
튤립닭발이 저번보다 뭔가 맛이 떨어지는 느낌이지만
그래도 맛있어요",,0.546490908,0,1,0,0.090909091,0,1,55,3,1,0.044444444,0,-1,FALSE,0,0.085937182,0,55
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,유진15,51,계속 와보고싶었는데 맛이써요!!!! 담엔 짜글이로 도전할게여🩷🩷,,0.519175947,0,0,0,0,0,0,35,3,51,0,0,-1,FALSE,0,0.109636428,1,35
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,khy****,34,새우가 아주 통통하고 양도 많고 맛있습니다.,,0.503470659,0,0,0,0,0,0,24,3,34,0.388888889,0,-1,FALSE,1,0.093202266,1,24
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,열정남아39,30,"처음 방문한 디탕쌀국수, 기대 이상으로 만족했어요. 국물은 깊고 깔끔하면서도 진한 맛이 나서 계속 먹고 싶을 정도였고, 면발은 탱글하면서 부드러워 국물과 잘 어울렸습니다. 고기도 양이 푸짐하게 들어 있어 든든하게 한 끼 즐길 수 있었어요. 가게 분위기도 깔끔하고 직원분들이 친절해서 기분 좋게 식사했습니다. 재방문 의사 확실히 있습니다. 👍",2025-09-16,0.503433347,2,0,0.043478261,0,1,0,190,3,30,0,0,-1,FALSE,0,0.072637639,0,190
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,이름81,6,가성비가 좋고 고기가 두툼해서 맛있습니다!,2025-10-12,0.503791332,0,0,0,0,0,0,23,3,6,0,0,-1,FALSE,1,0.080112779,0,23
"https://map.naver.com/p/entry/place/1673075723?c=13.00,0,0,0,dh",헤드라이너,바(BAR),미공개,285,쑥버무리떡,9,"음악이랑 분위기가 너무 좋아요
가끔 음악소리랑 대화가 겹칠 때 상대의 태도라든지,
두 번 말하며 웃는 모습 등을 보면 더 좋은 시간 보낼 수 있어요.
물론 혼자 마시며 크게 음악 듣기엔 너무너무 좋고요. 개인적으로는 음악이 더 커도 좋을 것 같아요",2025-03-22,0.575383484,1,0,0.025641026,0,1,0,139,3,9,0.037610489,0,-1,FALSE,0,0.104750771,1,139
"https://map.naver.com/p/entry/place/16455356?c=15.00,0,0,0,dh",꼬꼬얼큰이닭발 인하점,닭발,4.58,250,연두9839,306,진짜 맛있어요!!적당히 맵고 날개날개도 엄청맛있어요,,0.504705429,0,0,0,0,0,0,28,3,306,0,0,-1,FALSE,0,0.07590066,0,28
"https://map.naver.com/p/entry/place/1772330524?c=13.00,0,0,0,dh",롤링파스타 인하대점,"스파게티,파스타전문",미공개,252,9988 테니스 사랑,269,"드뎌 우리 셋째의 대학입시 시작!
수시입시 실기보사를 마치고 먹고싶어하는 파스타 먹으러 왔네요~~
긴장한 하루여서 오늘 식사가 부실했는데 맛있게 먹는 모습보니 좋네요..
백종원대표의 사진도 크게 걸린~~
좋은 결과가 있어야 하는데..간절히 기도해봅니다.",,0.599489689,0,0,0,0,0,0,142,3,269,0,0,-1,FALSE,0,0.09454181,1,142
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,낭낭하다86,33,"저렴한 가격에 소고기를...!!
더더 유명해지면 좋겠어요
밑반창 구성 굿....!!",2025-06-12,0.511967063,0,0,0,0,0,0,46,3,33,0.018647182,1,-1,FALSE,0,0.092995736,1,46
"https://map.naver.com/p/entry/place/21497659?c=15.00,0,0,0,dh",산쪼메 인하대점,일본식라면,미공개,844,옥장판팔아요,20,"처음 먹었던 라멘집은 너무 맛이없었는데
여긴 너무 맛있어요!!다시 갈꺼에요",,0.517461717,0,0,0,0,0,0,41,3,20,0,0,-1,FALSE,0,0.098074399,1,41
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,eusally,15,넘맛있거 양도 많아서 조아요!!!!😋😋😋,2025-03-10,0.50391227,0,0,0,0,0,0,22,3,15,0,0,-1,FALSE,1,0.13779093,1,22
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,미니미ㄴ,6,첫 방문인데 직원분도 친절하셨고 음식도 맛있었어요~!! 접근성도 좋고 다음에 또 방문할게요!,2025-02-23,0.504129529,2,1,0.181818182,0.090909091,1,1,51,3,6,0,1,-1,FALSE,0,0.084266291,0,51
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,이다인495,252,진짜 미친 맛이입미다…. 사장님도 친절하시고 완전 강추드랴욥ㅋ 계란찜 추가 필수,2025-03-30,0.511812866,1,0,0.1,0,1,0,44,3,252,0,0,-1,FALSE,0,0.097347174,1,44
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,kdh0823,31,"소고기 전골이랑 크림새우 핵짱맛있어용
매장 분위기도 조아요
또올게용><",,0.504933059,0,0,0,0,0,0,39,3,31,0.01754386,0,-1,FALSE,0,0.120298143,1,39
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,yjw****,22,"고기 질이 좋습니다!! 맛있게 잘 먹었습니다🤍
냉면도 맛있어요!!",2025-01-01,0.503219128,0,0,0,0,0,0,36,3,22,0,1,-1,FALSE,1,0.136864403,1,36
"https://map.naver.com/p/entry/place/1434154594?c=13.00,0,0,0,dh",인하로 인하대점,한식,미공개,38,김영준2386,6,양도 많고 안주 맛이 정말 맛있어요. 꼭 와서 드셔보셨으면 좋겠어요!!,,0.528060317,0,0,0,0,0,0,39,3,6,0.037037037,0,-1,FALSE,0,0.105250989,1,39
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,jud****,5,"처음 와보는데 묵은지참치김밥 맛있어용!
새로 생긴데라 매장도 깔끔하고 조아용ㅎㅎ",,0.503814459,0,0,0,0,0,0,44,3,5,0,0,-1,FALSE,1,0.117226616,1,44
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,lee****,30,베이컨 크림파스타랑 게살 로제 파스타 너무 맛있어요!!!,2025-07-13,0.504391015,0,0,0,0,0,0,31,3,215,0.013303007,0,-1,FALSE,1,0.086899568,0,31
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,gg요,21,"반찬도 잘나오고 직원분들 친절해서 너무 좋아요
꼭꼭 재방문 할예정이예요
수입산인데도 전혀 질기지않아요ㅠㅠ",2025-10-07,0.510388613,3,0,0.25,0,1,0,58,3,21,0,1,-1,FALSE,0,0.072038712,0,58
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,나미러스,22,"퓨레에 마요네즈가 안 들어가서 좋아요! 엄청 부드럽고 맛있습니다! 재료는 언제나 신선해요🍅🥦🍇
한 가지 아쉬운 게 있다면 브레이크 타임이 한 시간만 밀렸으면 좋겠어요. 1시부터 브레이크 타임이라 방문하기가 조금 애매한 것 같아요.
그래도 만족스러운 한 끼였습니다!",,0.598935843,0,0,0,0,0,0,147,3,22,0.03327381,0,-1,FALSE,0,0.07725448,0,147
"https://map.naver.com/p/entry/place/1866654241?c=15.00,0,0,0,dh",멘야토리 라멘,일본식라면,미공개,150,조랭이떡75,9,아주 맛있고 인테리어 분위기도 좋고 전체적으로 만족입니다!! 또 방문할것 같아요,2025-09-16,0.502214134,0,0,0,0,0,0,44,3,9,0.06984127,1,-1,FALSE,1,0.127569975,1,44
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,이윤서3892,57,자주오는 맛집! 인하대 오므라이스 원탑,,0.506199896,0,0,0,0,0,0,21,3,57,0,0,-1,FALSE,0,0.07083008,0,21
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,ssanghhony,13,"너무 맛있게 잘 먹었습니다!
알바생이 친절해요!!",,0.504414499,1,0,0.166666667,0,1,0,27,3,13,0.142857143,0,-1,FALSE,1,0.08451774,0,27
"https://map.naver.com/p/entry/place/1491213700?c=15.00,0,0,0,dh",동아리닭갈비,닭갈비,미공개,651,소녀감성 1230,1,"야채가 적어서 아쉽고 상추도 없고 ㅜㅜ
",,0.231142849,0,0,0,0,0,0,22,3,1,0.01958642,0,-1,FALSE,0,0.082786516,0,22
"https://map.naver.com/p/entry/place/1536964052?c=13.00,0,0,0,dh",한상,한식,미공개,347,Vin63,49,너무 맛있어요 양도 많고 김치찌개에 고기가 정말 많습니다 !!,2025-03-29,0.505698502,0,0,0,0,0,0,34,3,49,0.017909085,0,-1,FALSE,0,0.100017305,1,34
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,전 화 위 복,1,"솔직리뷰!
1.솔직히 족발 먹고 싶어서 인하대 주변 찾다가 생긴지 얼마 안된 곳 같아서 들어왔는데 완벽한 선택이었다.
2.족발의 맛이 미쳤다. 겁나게 부드러우면서 쫄깃하고 냄새도 안 난다. 역대급 맛이다.
3.사진의 경우 특대, 4인이 먹으면 적당할 양이다. 진짜 양도 엄청 푸짐하다.
4.홀이벤트로 시켜서 세트로 막국수와 주먹밥이 함께 나오고 주류 3병 음료 2개를 추가적으로 선택할 수 있다.
5.맛, 양, 가성비, 세 마리 토끼를 한 번에 잡은 족발 맛집이다.
6.기본찬은 사진과 같이 나오며 추가적으로 셀프로 퍼 먹으면 된다.
7.테이블은 7개 정도 있었던 걸로 기억한다. 화장실은 공용이며 입구쪽에 있다.",,0.602551401,0,0,0,0,0,0,344,3,1,0.019781206,0,0,FALSE,0,0.091293144,1,344
"https://map.naver.com/p/entry/place/1543018546?c=15.00,0,0,0,dh",산츠키,이자카야,미공개,61,07****,41,모츠나베가 여러종류 있더라구요 마라맛도 있어서 너무 좋아요 아직 가오픈이라는데 점점 메뉴가 추가된다 하더라구요 기대됩니다ㅎㅎ 분위기도 넘 고급지고 사진도 잘 나와요 사장님 풍채만 봐도 음식에 진심이신분인듯합니다 잘 먹었습니다!,,0.504438698,1,2,0.037037037,0.074074074,1,1,126,3,41,0.015118257,0,-1,FALSE,0,0.106437328,1,126
"https://map.naver.com/p/entry/place/1294587914?c=13.00,0,0,0,dh",레오펍 인하대점,피자,4.68,564,mee****,11,"양도 많고, 값도 저렴한데 정말 맛있어요!!
인하대생들은 피자 먹고 싶으면 무조건 여기!!",2025-04-22,0.508663833,0,0,0,0,0,0,50,3,393,0,1,-1,FALSE,0,0.100720122,1,50
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,lov****,88,"김밥 러버인데 김밥이 종류가 많아서 좋아요!
제가 좋아하는 김밥도 있고, 소스도 있고, 여러 가지 베이스를 선택할 수 있어서 더 좋은 것 같아요!!!!!
이렇게 훌륭한 김밥집이 많아졌으면 좋겠어요!!!!🩵🩵",2025-02-24,0.509050071,0,0,0,0,0,0,115,3,35,0.00638838,1,-1,FALSE,0,0.124249749,1,115
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,규빈60,38,"따뜻하고 칼칼해서 맛있어요👍
요즘같은날 뜨뜻한 음식 최고죠ㅎㅎㅎ
새로생겨서 매장도 깨끗해요!",,0.502547264,0,1,0,0.1,0,1,51,3,38,0,0,-1,FALSE,1,0.087831732,1,51
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,E_seo_jin,37,처음 와봤는데 고기도 부드럽고 너무 맛있었습니다!! 족발이 갑자기 먹고 싶어서 왔는데 아주 좋은 선택이었습니다ㅎㅎ 잘 먹었습니다!! 막국수도 새콤달콤하고 딱 맛있었어요!! 번창하세용!!💗,2025-03-24,0.502891958,0,0,0,0,0,0,104,3,37,0,1,-1,FALSE,0,0.102614946,1,104
"https://map.naver.com/p/entry/place/1776211168?c=13.00,0,0,0,dh",삭금,요리주점,미공개,118,감자88,8,"사장님이 너무나 친절하시고 음식도 너무 맛있었습니다! 인테리어도 깔끔해서 좋은 분위기에서 식사 할 수 있어요.
대학교 옆이라 학생분들 식사하기도 좋을 것 같고 여러모로 괜찮은 식당인것 같아요! 추천합니다😊",,0.502302468,1,1,0.038461538,0.038461538,1,1,115,3,8,0,0,-1,FALSE,0,0.105673104,1,115
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,lit****,95,"직원분이 너무나 친절하고 고기가 싸면서도
퀄리티가 전혀 떨어지지 않네요!",2025-01-19,0.302260429,2,0,0.222222222,0,1,0,40,3,95,0,1,-1,FALSE,0,0.089097197,1,40
"https://map.naver.com/p/entry/place/1255008599?c=13.00,0,0,0,dh",오구피자 주안용남시장점,피자,미공개,40,so4****,1,"사장님께서 내 맘대로 만들어 주셨어요.
정말 맛있어요
가성비 끝내주는 이런 피자집 정말 우리 동네에도 있었으면~~",,0.504986048,0,0,0,0,0,0,63,3,1,0,0,-1,FALSE,0,0.117954032,1,63
"https://map.naver.com/p/entry/place/1160321792?c=13.00,0,0,0,dh",슬로우캘리 인하대점,"다이어트,샐러드",미공개,230,ilo****,927,포케를 맛볼수있어 좋네요 신선하고 맛있어요!!,,0.50221014,0,0,0,0,0,0,25,3,927,0,0,-1,FALSE,1,0.114741227,1,25
"https://map.naver.com/p/entry/place/1866654241?c=15.00,0,0,0,dh",멘야토리 라멘,일본식라면,미공개,150,sjh****,15,직원분들 모두 다 친절하십니다 감동..😍❤️🥰🥹 라멘도 엄청 맛있어요❤️❤️,2025-10-01,0.503364444,2,0,0.25,0,1,0,42,3,7,0,0,-1,FALSE,1,0.072965944,0,42
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,hsk****,26,"가성비좋고 친절해요
또올거에요
고기도맛있어요",2025-01-19,0.502772033,1,0,0.25,0,1,0,24,3,26,0,1,-1,FALSE,0,0.070551786,0,24
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,쯔옌이,146,고기 부드럽고 반찬도 다 맛있어요 ㅎㅎ 최고,,0.502780974,1,0,0.142857143,0,1,0,24,3,146,0,0,-1,FALSE,1,0.07152583,0,24
"https://map.naver.com/p/entry/place/1034790169?c=15.00,0,0,0,dh",미식당,양식,미공개,610,이야효,164,인하대 후문 놀러올 때마다 왔어요 진짜 가성비 좋은 곳!!! 근데 맛까지 좋으니까 너무너무 좋아요❤️❤️❤️,,0.510405838,0,0,0,0,0,0,60,3,164,0,0,-1,FALSE,0,0.090745422,1,60
"https://map.naver.com/p/entry/place/1410620403?c=13.00,0,0,0,dh",청년다방 인하대점,분식,미공개,571,seoung,376,"청년다방 인하대점에서 떡볶이를 먹었는데, 매운맛이 적당하고 떡도 쫄깃해서 맛있었어요. 분위기도 아늑하고 편안해서 친구들과 함께 오기 좋은 곳이에요. 간단한 한 끼로 딱 좋았습니다!",2025-01-24,0.505405486,0,1,0,0.045454545,0,1,100,3,376,0.040158062,0,-1,FALSE,0,0.130442013,1,100
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,현스델리,39,"인하대 후문에서 언제가도 맛있는 곳이에요:)
비오면 밀푀유나베 먹어야지~ 했었는데 오늘은 날이 맑아 평소 자주먹던 메뉴가 아닌 다른 요리들을 주문해봤는데 재료들이 푸짐하게 들어가있어요!
일본여행 온듯한 분위기와 맛있는 음식과 함께 술 한잔 생각난다면 인하대 국제식당 강추합니다!",,0.615635395,3,3,0.088235294,0.088235294,1,1,155,3,39,0,0,-1,FALSE,0,0.120241917,1,155
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,찐빵34,51,동아리 회식 왔는데 노래도 좋고 분위기가 너무 좋아요 안주가 맛있어요!!!,,0.503426611,0,0,0,0,0,0,41,3,51,0.031257631,0,-1,FALSE,0,0.083877119,0,41
"https://map.naver.com/p/entry/place/1424888459?c=13.00,0,0,0,dh",양궈푸마라탕 인하대점,마라탕,미공개,330,운296,3,하이디라오처럼 소스도 만들 수 있고 토마토탕도 팔아서 좋아요🫶🏻 꿔바로우도 대소 사이즈 말고 미니도 있어서 혼자 와서도 먹을 수 있단 점이 좋은 것 같아요😻 다음엔 토마토탕 먹으러 올게요〰️,2025-02-26,0.509983003,0,0,0,0,0,0,106,3,3,0,1,-1,FALSE,0,0.141944269,1,106
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,기문시,33,"사실 고기 안들어간 샌드위치는 쳐다도 안봤던 사람이라 리뷰들을 보고 나서도 반신반의하면서 먹었었는데 한번 먹고 자꾸 그 맛이 생각나서 이틀만에 재방문했어요.. ♥♥
단호박리코타샌드위치 진짜 세상 맛있어요
다른데에서 뚱샌드위치 먹으면 항상 빵부분이 남아서 버리곤 했는데 여기는 알차게 담아주셔서 다 맛있게 먹을 수 있어요 !
빼빼로데이라고 주신 과자도 너무 맛있게 잘 먹었습니다 ㅎㅎㅎㅎㅎ",,0.520146608,0,0,0,0,0,0,216,3,33,0.059209956,0,-1,FALSE,0,0.076832024,0,216
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,나 는 나 는,197,"튀김 넘 맛나요ㅋ고구마튀김 짱짱 맛있네요ㅋ
떡볶이 국물이랑 조합 최고 입니당ㅋㅋ",,0.504367054,0,0,0,0,0,0,44,3,197,0,0,-1,FALSE,0,0.108338399,1,44
"https://map.naver.com/p/entry/place/124642557?c=13.00,0,0,0,dh",오하요,일식당,미공개,539,박잉간,183,맨날 구운연어초밥 먹으러 여기 가요 ㄹㅇJMT,,0.456611753,0,1,0,0.166666667,0,1,25,3,183,0,0,-1,FALSE,0,0.118211748,1,25
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,아주보통의하루,1,막창 이인분에 소주한병! 딱이예요 냄새도 많이 안나고 서비스 라면도 좋아요 주먹밥 필수!,,0.504969418,0,0,0,0,0,0,49,3,1,0,0,0,FALSE,0,0.115736979,1,49
"https://map.naver.com/p/entry/place/1208133928?c=13.00,0,0,0,dh",청진동해장국 인하대점,해장국,미공개,268,Cherry perfume,774,"고기가 많아요
근데 머릿고기는 아닌 것 같아요..?",,0.863596082,0,0,0,0,0,0,28,3,774,0.002109705,0,-1,FALSE,0,0.090773147,1,28
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,장밍밍,31,매장이 깔끔하고 베트남 느낌이 많이 나서 좋아요. 음식도 맛있어서 쌀국수 생각나면 여기로 올 것 같습니다.,2025-09-17,0.511751294,0,2,0,0.133333333,0,1,59,3,31,0.014506173,0,-1,FALSE,0,0.099342594,1,59
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,na0****,77,"양도 양인데 진짜 맛있었어요
특히 전 단호박 리코타랑 바질닭가슴살이 젤 맛있었습니다:)
한끼 식사로도 좋을 것 같아요!!!",,0.509036601,0,0,0,0,0,0,68,3,77,0,0,-1,FALSE,0,0.100741281,1,68
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,so****,24,인하대 재학 8년차가 인정하는 최고의 면 요리👍👍,2025-06-09,0.50784117,1,0,0.142857143,0,1,0,27,3,24,0.05,0,-1,FALSE,0,0.074724184,0,27
"https://map.naver.com/p/entry/place/1042128520?c=13.00,0,0,0,dh",오이아샌드위치 인하대,샌드위치,미공개,179,최고심,616,햄에그 샌드위치 먹으려고 개강만 개같이 기다렸어요🥹 언제 먹어도 존맛 .... 감동인맛 🩵 사장님께서 서비스로 과자까지 챙겨주시구 .. 너무 감사합니다 잘 먹겠습니다 ~~,2025-03-05,0.503721714,0,0,0,0,0,0,95,3,616,0.020917651,0,-1,FALSE,0,0.096957062,1,95
"https://map.naver.com/p/entry/place/1673075723?c=13.00,0,0,0,dh",헤드라이너,바(BAR),미공개,285,김태홍89,2,술이 맛있고 시그니처 메뉴 중에 쳇베이커가 가장 인상깊었습니다. 친구랑 진대하러 오기도 좋고 연인이랑 오기 좋은 곳 같아여 술이 잘생기고 사장님이 맛있습니다.,,0.503072619,1,1,0.047619048,0.047619048,1,1,88,3,2,0.068181818,0,-1,FALSE,0,0.115699164,1,88
"https://map.naver.com/p/entry/place/1294587914?c=13.00,0,0,0,dh",레오펍 인하대점,피자,4.68,564,아몽아66,23,한조각씩 포장할 수 있어서 혼자 간단히 먹을 때 포장하기 좋아요! 가격도 저렴하고 한조각 크기도 엄청 커서 가성비도 좋습니다!,,0.502851427,1,0,0.055555556,0,1,0,70,3,23,0.040792541,0,-1,FALSE,0,0.089315286,1,70
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,MUSIC,52,"인하대 올때마다 항상 들려요!!
된장짜글이가 최애에여 ㅠㅠㅠ❤️
직원분도 친절하고 음식도 항상 맛있어요!!",2025-07-27,0.504869759,2,1,0.166666667,0.083333333,1,1,59,3,52,0.041666667,0,-1,FALSE,0,0.100659161,1,59
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,내나좋,32,"릴스보고 왔는데 와 진짜 너무 맛있어요 !!!
자주올것같아요👍🏻",2025-09-05,0.502795517,0,0,0,0,0,0,35,3,32,0,0,-1,FALSE,0,0.109409671,1,35
