도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,text_len
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,qaz****,42,여기 진짜 맛있고 직원분도 친절하십니다!! 다음에도 또 방문할게요 번창하세요❤️❤️,2025-05-15,0.503579974,2,0,0.222222222,0,1,0,46,3,42,0.028985507,0,-1,FALSE,1,0.074725827,0,46
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,대작2022,477,좋은 분위기에 맛있게 먹고 왔어요 ㅎㅎ,,0.509186745,0,0,0,0,0,0,21,3,477,0.025462963,0,-1,FALSE,1,0.071530714,0,21
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,kig****,52,하이볼 맛있구 분위기도 좋아요 ~~~,,0.503281236,0,0,0,0,0,0,20,3,52,0.025795964,0,-1,FALSE,1,0.071370687,0,20
"https://map.naver.com/p/entry/place/36004543?c=15.00,0,0,0,dh",인하칼국수 인하대후문점,"칼국수,만두",미공개,453,김바비7712,44,"칼국수를 인당 주문하면 보리밥과 반찬이 무한리필인 시스템이라 가성비가 좋고 보리밥이 맛있어서 가끔 생각나면 방문했던 곳인데요.
오늘 방문 후 기분이 너무 언짢아서 리뷰를 남기게 되었습니다.
반찬 리필은 셀프라, 추가적으로 반찬을 담고 있는데
이모님 한분이 굉장히 눈치를 주시네요.
”죄송한데, 남기지 말아주세요“
반찬이 아까우시면 무한리필 시스템을 바꾸세요.
이렇게 눈치보면서 식사해야 하는 곳이면 저는 재방문의사 없어요 ;
점심식사하러 방문했다가 기분만 나빠져서 돌아왔네요",,0.618541837,7,0,0.120689655,0,1,0,265,3,44,0.015151515,0,-1,FALSE,0,0.076575196,0,265
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,Myong0,47,인후에서 마라탕집은 여기만 와요! 맛있고 사장님도 친절하세요,,0.515117824,1,0,0.142857143,0,1,0,33,3,47,0.018866713,0,-1,FALSE,1,0.076662275,0,33
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,uji****,41,너무 맛있고 친절해서 앞으로 인후에서 여기만 올거같아요!!😍,,0.505581737,1,0,0.142857143,0,1,0,33,3,41,0.016666667,0,-1,FALSE,1,0.07373365,0,33
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,yoo****,30,분위기가 좋구 묵은지 김밥 꼭 드세요!!,,0.531251848,0,0,0,0,0,0,22,3,8,0.017039751,0,-1,FALSE,0,0.076960823,0,22
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,pia****,2,맛있어요 직원분도 아주 친절했습니당ㅎ,2025-08-31,0.504495561,1,0,0.25,0,1,0,20,3,2,0,1,-1,FALSE,1,0.072246494,0,20
"https://map.naver.com/p/entry/place/32812014?c=15.00,0,0,0,dh",봉구스밥버거 인하대점,분식,4.4,137,바니공주님,87,"봉구스 사장님, 직원분들 다 너무 친절하셔서 재방문하게 되는 것 같아요 XD
맛있어요!!🩵",,0.505618036,2,0,0.166666667,0,1,0,50,3,87,0,0,-1,FALSE,1,0.079315356,0,50
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,h2wngml,7,오랜만에 애들이랑 왔는데 간단하게 안주시켜서 떠들기도 너무 좋고 직원분들도 너무 친절해서 기분좋았어요 !! 자주올게요💕💕,2025-10-27,0.503843188,2,0,0.142857143,0,1,0,67,3,7,0,0,-1,FALSE,0,0.076563579,0,67
"https://map.naver.com/p/entry/place/1807447266?c=13.00,0,0,0,dh",29포차,포장마차,미공개,182,홍서방7,268,"과일소주 종류가 많고 안주가 싸요
해장라면 건빵튀김 감자튀김 2.9
해장라면 추천해용",,0.511811316,0,0,0,0,0,0,49,3,268,0.042550826,0,-1,FALSE,0,0.076087472,0,49
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,블랙커피 한잔,21,"전에 왔을때랑 메뉴가 좀 바꼇는데
닭한마리 존맛탱 진짜 국물 미쳤다ㅠㅠㅠ
계란말이도 포슬포슬해서 진짜 마싯음ㅜㅜ
기본안주는 두부김치라 술 마시기 너무 좋음ㅠㅠ",,0.280926436,1,1,0.05,0.05,1,1,88,3,21,0,0,-1,FALSE,0,0.074913671,0,88
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,leemonzi,69,"옛날 학교 앞 떡볶이집이 생각나는 이모떡! 자리가 많은데도 점심시간이면 매장이 꽉 차더라고요 1인분에 4500원이라는 미친 가성비..👍 떡도 쫄깃하고 탱탱한 게 소스와 정말 잘 어울리더라고요! 너무 맵지도 않고 사리랑 튀김도 하나씩 선택해서 원하는대로 추가할 수 있어 좋았습니다. 모둠 튀김은 김말이, 치즈스틱, 고구마튀김, 군만두, 어묵 튀김 구성인데 다 존맛탱이어서 완전 배부르게 잘 먹고 갔습니다 인후 떡볶이 원탑은 이모떡😎",,0.508431613,0,0,0,0,0,0,240,3,69,0.015608872,0,-1,FALSE,0,0.072145233,0,240
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,오주6467,57,너무너무너무 맛닜어요! 가성비도 좋아요! 홀오픈이벤트 할때 꼬옥 가보세요오!!,,0.503710926,1,0,0.125,0,1,0,43,3,57,0,0,-1,FALSE,1,0.077629393,0,43
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,윤효준58,26,너무 잘 먹고 잘 마셨습니다 감사합니다,2025-08-15,0.505965889,0,0,0,0,0,0,21,3,26,0.015873016,0,-1,FALSE,1,0.070240264,0,21
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,plusminusekdus,50,코피아 맛있고 사장님도 친절하시고 너무 좋아요~!!😆,,0.503136635,1,0,0.166666667,0,1,0,29,3,50,0,0,-1,FALSE,1,0.069370027,0,29
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,hy****,22,"고기먹고싶어서 왔는데
와 너무맛있어요!!
직원분들도친절하고 사람많은데도 화생방아니고 좋아요 재방문의사있어요!",2025-08-22,0.503508389,2,0,0.222222222,0,1,0,60,3,22,0,0,-1,FALSE,1,0.071048942,0,60
"https://map.naver.com/p/entry/place/1312726252?c=13.00,0,0,0,dh",제철홍어무침꽃게장,게요리,미공개,175,jd5****,930,저희집 최애 반찬입니다 ^^ 자주 포장해가요~,,0.504600823,1,0,0.166666667,0,1,0,25,3,930,0,0,-1,FALSE,0,0.078504122,0,25
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,오라연89,36,여기 고기 짱 맛있어용 친절하시고 매장도 깨끗해요 😊😊,2025-06-08,0.502868116,1,0,0.125,0,1,0,30,3,36,0.039215686,0,-1,FALSE,1,0.072985369,0,30
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,김미옥3635,47,돈까스 겉은 바삭하면서 속은 부드럽고 너무 맛나요,,0.667827964,0,1,0,0.142857143,0,1,27,3,47,0,0,-1,FALSE,0,0.076978289,0,27
"https://map.naver.com/p/entry/place/1160321792?c=13.00,0,0,0,dh",슬로우캘리 인하대점,"다이어트,샐러드",미공개,230,axosrx,39,항상 느끼지만 친절하시고 음식도 맛있어요!,2025-05-26,0.50382477,1,1,0.2,0.2,1,1,23,3,39,0,0,-1,FALSE,0,0.070790214,0,23
"https://map.naver.com/p/entry/place/124642557?c=13.00,0,0,0,dh",오하요,일식당,미공개,539,wns****,98,신선하고맛있어요 순식간에 없어졌어용🤩🤩,,0.502875566,0,0,0,0,0,0,21,3,19,0.011919192,0,-1,FALSE,1,0.071807846,0,21
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,hk****,22,맛있고 신선해서 자주 방문해요 다음에 또 올게여~~,2025-08-10,0.50389272,0,0,0,0,0,0,28,3,42,0.016666667,0,-1,FALSE,1,0.071973906,0,28
"https://map.naver.com/p/entry/place/1037310425?c=13.00,0,0,0,dh",춘리마라탕,마라탕,미공개,416,예쁜말만해주세요,494,"처음 방문했는데 재료가 생각보다 수가 적어서 살짝 아쉬웠는데 왠걸...너무 맛있어요♥️
매장 자체가 작아서 점심시간에는 waiting 있더라구요 ㅠㅠ
1단계했는데 하나도 안맵고 너무너무 맛있게 먹었습니다 > <
꿔바로우는 새콤한데 얇고 바삭하고 중독성 있는 맛이에요!! 마라탕이랑 찰떡🙌",,0.517744958,0,0,0,0,0,0,160,3,494,0.023628185,0,-1,FALSE,0,0.075402611,0,160
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,함선아따맘마,153,파스타 먹고 싶으면 항상 여기 🤤🤤🤤🤤🤤,2025-03-31,0.78548336,0,0,0,0,0,0,22,3,153,0.015,0,-1,FALSE,1,0.072848111,0,22
"https://map.naver.com/p/entry/place/124642557?c=13.00,0,0,0,dh",오하요,일식당,미공개,539,까모마일,195,인후치고 가격도 좀 나가는거같아요..,,0.173106909,0,0,0,0,0,0,20,3,195,0,0,-1,FALSE,0,0.076956861,0,20
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,min****,50,"너무 맛있어여~~두번째 방문이에요!
가성비 좋아요! 직원분도 너믄 친절해서 좋아요!
담번에도 또 올꺼에요♡",2025-07-31,0.503026485,2,0,0.166666667,0,1,0,59,3,8,0.012550901,0,-1,FALSE,1,0.076628347,0,59
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,노정훈11,43,"인하대 피자 맛집입니다
강추~~~~~~!!!!!",2025-10-31,0.509175181,0,0,0,0,0,0,26,3,43,0.018048797,0,-1,FALSE,1,0.072817608,0,26
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,rla****,9,소고기가 싼데 엄청 맛있어요 다음에 또 올게요!!,,0.507368624,0,0,0,0,0,0,27,3,29,0.015236274,0,-1,FALSE,0,0.072513078,0,27
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,blueblue012,36,새로 생겨서 가봤는데 찐 베트남 맛집 ㅜㅜㅜ 너무 맛잇어요 팟타이면도 간 엄청 잘 베겨있고 !! 또올게요🥰🥰,2025-09-16,0.503212631,0,0,0,0,0,0,60,3,36,0.015151515,0,-1,FALSE,0,0.077439018,0,60
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,소소시시,44,음식도 맛있고 가성비도 좋고 분위기도 너무좋아요😆👍,,0.502596855,1,1,0.166666667,0.166666667,1,1,28,3,44,0,0,-1,FALSE,1,0.070727415,0,28
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,김유미9368,23,음식이 맛있고 분위기도 좋아요!! 인테리어도 예쁩니당:) 직원분도 친절하세요!,2025-03-10,0.513992131,2,1,0.25,0.125,1,1,43,3,23,0.014492754,1,-1,FALSE,1,0.074829143,0,43
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,웅21,25,맛있어요 그리고 다 알아서 조리 해주셔서 좋고 친절하심!!,,0.502882004,2,0,0.25,0,1,0,32,3,25,0,0,-1,FALSE,1,0.073432351,0,32
"https://map.naver.com/p/entry/place/1082477292?c=13.00,0,0,0,dh",명랑핫도그 인하대점,핫도그,미공개,366,치킨332,1,입이 궁금할때 간식으로 먹기 좋아요.,,0.514539421,0,0,0,0,0,0,20,3,1,0.030207216,0,-1,FALSE,0,0.074000601,0,20
"https://map.naver.com/p/entry/place/1696712049?c=13.00,0,0,0,dh",역전우동0410 인하대점,"우동,소바",미공개,370,욕망의한접시,237,냉우동이랑 명란 미니덮밥 조합이 좋으네용!,,0.511212647,0,0,0,0,0,0,23,3,237,0.005469368,0,-1,FALSE,0,0.077485853,0,23
"https://map.naver.com/p/entry/place/37483560?c=13.00,0,0,0,dh",미로곱창 전골집,"곱창,막창,양",4.42,245,Dt477,383,최고의 맛. 서비스 백곱창 볶음부터 곱창전골 양도 미쳤고 볶음밥도 배찢어져요ㅜㅜ최고,,0.504438102,0,0,0,0,0,0,46,3,383,0.023809524,0,-1,FALSE,0,0.078931195,0,46
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,국통짱,37,너무 맛있어요!! 잘 먹고 갑니다 :),2025-05-01,0.503449261,0,0,0,0,0,0,21,3,37,0,0,-1,FALSE,1,0.07079351,0,21
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,네원53,36,진짜 존맛이에용 내용물이랑 소스도 많구 맛있어요!!,2025-04-25,0.503390729,0,0,0,0,0,0,28,3,36,0.021827371,0,-1,FALSE,1,0.072530522,0,28
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,킹제임스27,20,"다른곳보다 고기가 많아요
사장님도 친절하시고 음식도 맛있습니다!!",,0.504854381,1,1,0.142857143,0.142857143,1,1,36,3,20,0,0,-1,FALSE,0,0.079466086,0,36
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,행통이,11,"사장님도 친절하시고, 음식도 너무너무 맛있어용❤️❤️",,0.503402531,1,1,0.2,0.2,1,1,29,3,11,0,0,-1,FALSE,1,0.079579619,0,29
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,yej****,33,식당이 깨끗하고 혼밥 하기도 좋고 맛도 좋아요!!,,0.502631009,0,1,0,0.142857143,0,1,27,3,25,0.022631914,0,-1,FALSE,0,0.076168634,0,27
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,더우맘,1,너무 너무 맛있어여~~이모님도 정말 친절하세요^^,,0.504382968,1,0,0.2,0,1,0,27,3,1,0.04100614,0,-1,FALSE,1,0.070999241,0,27
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,늴리라오,20,"인하대에서 쌀국수 드시는 분들이라면 하노이별 완전 추천드려요!! 현지 쌀국수랑 너무 비슷해서 신기했어요! 진짜 존맛탱..베트남 갈 필요가 없을만큼 맛있었어요!!!
재방문 의사 500퍼센트!!!!
조만간 또 갑니다요!
양지 쌀국수랑 마라 쌀국수 강추!!
마라 좋아하시는 분들은 환장할 맛이에요!",,0.507568955,0,0,0,0,0,0,163,3,20,0.036363636,0,-1,FALSE,0,0.073566024,0,163
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,민갱94,22,몇번째 방문인지 모르갰네요 가성비 갑!! 맛있어요~~,,0.506303966,0,0,0,0,0,0,29,3,22,0,0,-1,FALSE,1,0.074323372,0,29
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,Jusunnie74,28,브런치 맛집이에요! 감튀랑 파스타 너무 맛있어요🤤🤤,,0.522788703,0,0,0,0,0,0,28,3,28,0,0,-1,FALSE,0,0.075741045,0,28
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,bba****,31,조용하고 분리되어 분윅도 좋고 맛있어요,2025-05-27,0.50228399,0,0,0,0,0,0,21,3,31,0,0,-1,FALSE,0,0.071414671,0,21
"https://map.naver.com/p/entry/place/37483560?c=13.00,0,0,0,dh",미로곱창 전골집,"곱창,막창,양",4.42,245,swe****,1,"대학가인만큼 양많고
맛도 좋았어요.
물론 저령해요~",,0.575866103,0,0,0,0,0,0,28,3,1,0.03030303,0,-1,FALSE,0,0.075139715,0,28
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,lrinda,11,친절하신 사장님 다양한 메뉴 고르기가 힘들었어요^^,,0.772104681,2,1,0.333333333,0.166666667,1,1,28,3,11,0,0,-1,FALSE,1,0.079615254,0,28
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,안녕하시오랑우탄,28,직원이 친절하구 너무 맛있어요!! 🍀🩷🩷,,0.504618466,2,0,0.4,0,1,0,22,3,28,0,0,-1,FALSE,1,0.069168047,0,22
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,sjh****,13,사장님 되게 친절하시고 서비스 좋습니다. 맛있게 먹었습니다. ,,0.503750563,1,0,0.142857143,0,1,0,34,3,7,0,0,-1,FALSE,1,0.075602741,0,34
"https://map.naver.com/p/entry/place/16455356?c=15.00,0,0,0,dh",꼬꼬얼큰이닭발 인하점,닭발,4.58,250,박하ss,1,닭발. 계란찜. 주먹밥 너무 맛있어요~,,0.508043766,0,0,0,0,0,0,21,3,1,0.014833075,0,-1,FALSE,0,0.074583932,0,21
"https://map.naver.com/p/entry/place/21497659?c=15.00,0,0,0,dh",산쪼메 인하대점,일본식라면,미공개,844,아름1116,1,맛있어서 또 왔어요. ㅎㅎ 잘먹었습니다. ,,0.503954053,0,0,0,0,0,0,23,3,1,0.039329337,0,-1,FALSE,1,0.077616674,0,23
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,센스맘40,106,다시오고픈곳...막창이 최고입니다^^,,0.505629003,0,0,0,0,0,0,20,3,106,0,0,-1,FALSE,0,0.076991808,0,20
"https://map.naver.com/p/entry/place/2098595079?c=13.00,0,0,0,dh",행컵 인하대점,"도시락,컵밥",미공개,273,준혁6497,33,너무 맛있어서 3번째 방문중이에요 다음에 또 올게요!!,2025-06-13,0.504970491,0,0,0,0,0,0,30,3,33,0.007692308,0,-1,FALSE,1,0.076303723,0,30
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,장체림,28,김밥이 속이 가득하고 정말 맛있어요!!!,,0.50298214,0,0,0,0,0,0,22,3,28,0,0,-1,FALSE,0,0.076135673,0,22
"https://map.naver.com/p/entry/place/32423781?c=15.00,0,0,0,dh",불판위에서춤추는갈매기,한식,미공개,250,ddooomini,174,양도 많고 맛도 나쁘지않습니다 ~! ,,0.577531219,0,0,0,0,0,0,20,3,174,0,0,-1,FALSE,1,0.074298886,0,20
"https://map.naver.com/p/entry/place/1294587914?c=13.00,0,0,0,dh",레오펍 인하대점,피자,4.68,564,강라현,25,"늘 맛있고 가성비 좋아요!
사장님도 친절하세요!",,0.502892256,1,0,0.166666667,0,1,0,26,3,25,0.083333333,0,-1,FALSE,1,0.07458219,0,26
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,에버러브77,42,항상 친절하고 맛있는 마라탕을 먹을수 있어서 너무 좋아요!!+_+ ㅎㅎㅎ 진화쿵푸마라탕 인하대점!! 화이팅이요!!,,0.504655361,1,0,0.083333333,0,1,0,63,3,42,0,0,-1,FALSE,0,0.077827072,0,63
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,gkfkakim0321,313,다이어트 중이라서 처음 가봤는데 직원분들도 너무 친절하시고 혼자 먹기도 딱 좋아요!,,0.503270149,2,0,0.181818182,0,1,0,46,3,313,0,0,-1,FALSE,0,0.074244155,0,46
"https://map.naver.com/p/entry/place/1037310425?c=13.00,0,0,0,dh",춘리마라탕,마라탕,미공개,416,joentaejin,33,한번가봤습니다 손님이없길래 잉?했는데 내가시작이었어..,,0.61369884,1,0,0.25,0,1,0,30,3,33,0,0,-1,FALSE,0,0.068891405,0,30
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,cupo1x1,266,채소가 너무 먹고 싶어서 혼밥하러 왔는데 쾌적하고 채소도 싱싱해서 너무 잘 먹고 왔어요! 싱싱한 채소 땡길 때 오려구요 ㅎㅎ,2025-05-09,0.516158342,0,0,0,0,0,0,69,3,266,0.023572812,0,-1,FALSE,0,0.078788448,0,69
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,김동흐에,25,아주 맛읶습니다 벌써 3번째 재방문입니다,2025-03-29,0.502291322,0,0,0,0,0,0,22,3,25,0.003968254,0,-1,FALSE,1,0.075249655,0,22
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,코델리아23,45,직원분들 너무 친절하고 아이가 껍데기 좋아하는데 오랜만에 고기랑껍데기 먹으니 너무 맛있어요ㅎㅎ,2025-08-15,0.508369267,2,0,0.181818182,0,1,0,52,3,45,0,0,-1,FALSE,0,0.07205183,0,52
"https://map.naver.com/p/entry/place/1344154314?c=15.00,0,0,0,dh",레커훈스 인하대점,"치킨,닭강정",미공개,199,ppp8046,70,반마리 포장 너무 좋아요 가성비 최고 ㅠㅠ,,0.502476931,0,0,0,0,0,0,23,3,70,0,0,-1,FALSE,0,0.074883586,0,23
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,내일은50,21,"대학가의 밥은 가성비와 친절인듯~~^^♡
인하대 뒤의 밥이 가끔 그리워 먹으러 왔어요~~잘먹고 갑니다~^^",2025-03-15,0.508606553,2,0,0.166666667,0,1,0,59,3,21,0,0,-1,FALSE,1,0.070974412,0,59
"https://map.naver.com/p/entry/place/1370040618?c=15.00,0,0,0,dh",연화마을,"전,빈대떡",4.78,113,오렌지망고7,391,전이 맛있고 알차고 가성비가 좋아서 너무 맘에 들었어요,,0.502628207,0,0,0,0,0,0,30,3,391,0.017338731,0,-1,FALSE,0,0.073130287,0,30
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,하루비42,18,사장님도 친절하고 너무 맛잇어요~!~!!!!!!!!,,0.504523575,1,0,0.25,0,1,0,28,3,18,0.125,0,-1,FALSE,1,0.073782075,0,28
